division_rank,first_name,last_name,alias,region,division,conservative_rating,mu,sigma,ordinal,matches_played,percentage_of_best
1222,Gary E,Nelson,sergeant,SWE,Standard,1.33,24.14,27.1,-57.17,3,2.91
1223,Joel,Lindström,,SWE,Standard,1.33,24.84,27.94,-58.97,2,2.91
1224,Fredrik,Larsson,,SWE,Standard,1.32,24.25,27.24,-57.47,2,2.89
1225,Harry,Veddevik,harpan,SWE,Standard,1.32,24.29,27.29,-57.58,2,2.89
1226,Daniel,Fili,,SWE,Standard,1.31,24.39,27.42,-57.87,1,2.88
1227,Giovanni,Fili,gio,SWE,Standard,1.31,24.37,27.4,-57.83,2,2.87
1228,Andreas,Lidberg,lidberg,SWE,Standard,1.31,24.4,27.44,-57.91,1,2.87
1229,Sami,Tiainen,,SWE,Standard,1.31,24.68,27.77,-58.63,1,2.87
1230,Johan,Ahlbeck,,SWE,Standard,1.31,25.23,28.43,-60.06,3,2.86
1231,Terese,Makinen,tess,SWE,Standard,1.3,25.08,28.25,-59.66,1,2.85
1232,Kim,Brink,brink,SWE,Standard,1.3,23.33,26.17,-55.18,4,2.85
1233,Andreas,Strömberg,,SWE,Standard,1.3,24.31,27.34,-57.71,1,2.85
1234,Aleksander,NotKnown,alex76,SWE,Standard,1.29,24.79,27.92,-58.97,2,2.83
1235,Dan,Hovang,,SWE,Standard,1.29,24.97,28.14,-59.44,5,2.82
1236,Anders,Mårdh,,SWE,Standard,1.28,24.47,27.56,-58.2,2,2.81
1237,göran,jansson,fantomdad,SWE,Standard,1.28,21.96,24.57,-51.76,7,2.8
1238,Mads,Jacobsen,,SWE,Standard,1.27,25.07,28.28,-59.78,1,2.77
1239,Henrik,Swennergren,mrhsw,SWE,Standard,1.26,23.97,26.98,-56.97,2,2.77
1240,Simen,Lundbakken,,SWE,Standard,1.26,24.7,27.85,-58.85,1,2.76
1241,Mårten,Szymanowski,,SWE,Standard,1.24,25.14,28.39,-60.04,1,2.72
1242,Theo,Savidis,satan,SWE,Standard,1.24,25.53,28.85,-61.04,1,2.72
1243,Roger,Åstrand,,SWE,Standard,1.24,23.56,26.51,-55.98,2,2.72
1244,Erik,Everbrink,,SWE,Standard,1.24,24.84,28.04,-59.29,1,2.71
1245,Marcus,Gunnarsson Blomqvist,dynamitarden,SWE,Standard,1.23,24.83,28.04,-59.3,1,2.69
1246,Tailyn,Lincow,,SWE,Standard,1.23,24.64,27.82,-58.81,1,2.68
1247,Patrick,Malmén,patrickm,SWE,Standard,1.22,24.9,28.13,-59.49,1,2.68
1248,Niklas,Lind,,SWE,Standard,1.22,25.11,28.38,-60.04,1,2.68
1249,Martin,Long,long,SWE,Standard,1.21,25.51,28.87,-61.1,1,2.66
1250,Mikael,Rineflo,,SWE,Standard,1.21,22.72,25.55,-53.94,6,2.66
1251,Amel,Osmanovic,amelo,SWE,Standard,1.21,24.58,27.77,-58.73,1,2.64
1252,Edward,Fenn,edfe,SWE,Standard,1.21,24.73,27.95,-59.11,1,2.64
1253,Yodkhwan,Idh,,SWE,Standard,1.19,18.77,20.88,-43.87,8,2.61
1254,Eric,Carlsson,,SWE,Standard,1.19,24.69,27.92,-59.08,1,2.61
1255,Ulf,Larsson,gaisakefeskeboxa,SWE,Standard,1.19,25.17,28.49,-60.3,1,2.61
1256,Tony,Johansson,alien555,SWE,Standard,1.19,24.56,27.77,-58.74,2,2.6
1257,Gustav,Arvidsson,rogi,SWE,Standard,1.18,24.95,28.24,-59.77,2,2.59
1258,Matilda,Pårup,,SWE,Standard,1.18,25.22,28.56,-60.46,1,2.59
1259,Aron,Flam,zohan,SWE,Standard,1.17,24.96,28.26,-59.83,1,2.57
1260,Kenny,Tidevåg,,SWE,Standard,1.17,24.89,28.18,-59.65,1,2.57
1261,Jon,Bergsten,bergsten,SWE,Standard,1.17,25.67,29.11,-61.66,1,2.56
1262,Lars,Pålsson,,SWE,Standard,1.17,22.44,25.28,-53.4,3,2.55
1263,Mikael,Rikede,,SWE,Standard,1.16,24.55,27.79,-58.81,1,2.55
1264,Ulf,Linder,,SWE,Standard,1.16,23.44,26.48,-55.99,2,2.54
1265,Michal,Pasternak,pasternak,SWE,Standard,1.16,25.21,28.57,-60.51,1,2.53
1266,Martin,Bengtsson,,SWE,Standard,1.16,24.8,28.1,-59.49,1,2.53
1267,Thomas,Clarqvist,thornado,SWE,Standard,1.15,24.88,28.19,-59.7,1,2.52
1268,Teodoros,Chatzissavidis,satan,SWE,Standard,1.15,24.75,28.04,-59.37,4,2.52
1269,Jimmy,Engström,sonofagun,SWE,Standard,1.15,18.73,20.9,-43.96,7,2.51
1270,Anders,Vigren,vega,SWE,Standard,1.15,24.78,28.08,-59.46,1,2.51
1271,Lars,Jönsson,znake,SWE,Standard,1.14,21.09,23.71,-50.02,6,2.5
1272,Johan,Landmer,,SWE,Standard,1.14,24.12,27.3,-57.79,2,2.5
1273,Robert,Forsman,,SWE,Standard,1.14,24.99,28.35,-60.05,1,2.49
1274,Per,Karlsson,,SWE,Standard,1.14,24.7,28.0,-59.31,1,2.49
1275,Nils-Erik,Lindblom,nisse,SWE,Standard,1.13,24.89,28.23,-59.8,1,2.48
1276,Karl,Sandström,,SWE,Standard,1.13,24.74,28.05,-59.42,1,2.47
1277,Thomas,Gärdh,,SWE,Standard,1.12,25.06,28.44,-60.26,1,2.46
1278,Christian,Skoglund,,SWE,Standard,1.12,22.92,25.91,-54.8,4,2.45
1279,Björn,Forsberg,bunte,SWE,Standard,1.11,25.55,29.04,-61.56,1,2.43
1280,Hans,Aspling,asimilion,SWE,Standard,1.1,24.72,28.06,-59.46,1,2.42
1281,Markus,Lentinen,,SWE,Standard,1.1,22.74,25.71,-54.39,3,2.41
1282,Rickard,Lindström,,SWE,Standard,1.1,23.66,26.81,-56.77,3,2.4
1283,Petter,Naef,,SWE,Standard,1.09,24.06,27.29,-57.8,2,2.4
1284,Johan,Röstberg,jrg,SWE,Standard,1.09,24.02,27.24,-57.69,4,2.39
1285,Joacim,Eriksson,,SWE,Standard,1.09,24.72,28.08,-59.51,1,2.38
1286,Robert,Kastman,kastman,SWE,Standard,1.07,24.7,28.08,-59.53,1,2.34
1287,Christan,L,krille,SWE,Standard,1.06,24.45,27.8,-58.93,1,2.32
1288,David,Petterson,davep,SWE,Standard,1.05,24.59,27.96,-59.3,1,2.3
1289,Niklas,Gårdman,elguapo,SWE,Standard,1.05,24.9,28.33,-60.11,2,2.3
1290,Per,Jonsson,,SWE,Standard,1.04,25.04,28.52,-60.51,1,2.28
1291,Carl-Johan,Swahn,karlvreski,SWE,Standard,1.04,24.66,28.06,-59.52,1,2.28
1292,Emil,Spörk Tellfjord,tellis,SWE,Standard,1.04,25.17,28.68,-60.86,1,2.27
1293,Stefan,Krol,pifmaster,SWE,Standard,1.03,24.84,28.28,-60.01,1,2.26
1294,Lars,Kyrk,kyrk1,SWE,Standard,1.03,25.08,28.57,-60.63,2,2.26
1295,Kazem,Amiri,,SWE,Standard,1.03,24.95,28.42,-60.31,1,2.26
1296,Jacob,Damm,,SWE,Standard,1.03,24.98,28.46,-60.4,1,2.25
1297,Berndt,Mix,,SWE,Standard,1.02,24.36,27.73,-58.83,2,2.24
1298,Alfredo,W,alfredo,SWE,Standard,1.02,24.36,27.73,-58.82,1,2.23
1299,Benjamin Mattsson,Mattsson,,SWE,Standard,1.02,24.94,28.42,-60.33,1,2.23
1300,Malin,Gustavsson,,SWE,Standard,1.02,23.73,26.98,-57.22,3,2.23
1301,Bernhard,Neuman,,SWE,Standard,1.01,23.27,26.45,-56.07,4,2.22
1302,Rolf Erik,Kjøsen,gunsmoke,SWE,Standard,1.01,26.83,30.68,-65.2,1,2.21
1303,Erik,NotKnown,scoreman,SWE,Standard,1.01,25.11,28.64,-60.8,1,2.21
1304,Fredde,Tillberg,,SWE,Standard,1.01,24.96,28.46,-60.43,1,2.2
1305,Nils,Risslén,,SWE,Standard,1.01,20.79,23.51,-49.73,4,2.2
1306,Björn,Ramqvist,ramq,SWE,Standard,1.0,23.89,27.19,-57.69,2,2.2
1307,Per,Rosendahl,rosen,SWE,Standard,1.0,23.73,27.01,-57.29,3,2.18
1308,Karl,Heinz,,SWE,Standard,0.99,24.77,28.25,-59.98,1,2.17
1309,Steffen,Seydel,,SWE,Standard,0.99,24.42,27.84,-59.1,1,2.17
1310,Ola,S,,SWE,Standard,0.99,25.29,28.88,-61.34,1,2.17
1311,Andreas,Bäckström Wörmke,bdea,SWE,Standard,0.98,24.87,28.39,-60.3,1,2.15
1312,Joacim,v S,jockevs,SWE,Standard,0.97,25.24,28.83,-61.26,1,2.12
1313,Fredrik,Flink,flink31,SWE,Standard,0.97,24.45,27.89,-59.24,2,2.12
1314,Jörgen,Liljedahl,,SWE,Standard,0.97,24.28,27.7,-58.83,1,2.12
1315,Johan,Hahne,,SWE,Standard,0.96,24.82,28.35,-60.23,1,2.11
1316,Peter,Karlsson,peka,SWE,Standard,0.96,25.04,28.62,-60.81,1,2.09
1317,Simon,Jonsson,,SWE,Standard,0.96,25.05,28.63,-60.83,1,2.09
1318,Torbjörn,Gunnarsson,,SWE,Standard,0.95,24.73,28.26,-60.04,1,2.08
1319,Roy,Gharibnavaz,7005,SWE,Standard,0.95,24.74,28.27,-60.08,1,2.07
1320,Krystian,Björklund,krystian,SWE,Standard,0.94,25.02,28.61,-60.82,1,2.06
1321,Mats,Olsson,,SWE,Standard,0.94,24.62,28.14,-59.8,1,2.05
1322,Göran,ekholm,guran,SWE,Standard,0.94,24.82,28.38,-60.32,1,2.05
1323,Hans,Johansson,boerboel,SWE,Standard,0.93,25.04,28.64,-60.88,1,2.05
1324,Carl-Johan,Karlsson,cjk,SWE,Standard,0.93,24.3,27.78,-59.03,1,2.03
1325,Andreas,Söderlund,,SWE,Standard,0.92,15.48,17.3,-36.41,12,2.02
1326,Andreas,Törnberg,toernberg,SWE,Standard,0.92,18.56,20.96,-44.32,7,2.01
1327,Lars T,Andersson,,SWE,Standard,0.92,18.34,20.7,-43.75,10,2.01
1328,Jesper,Tsupukka,,SWE,Standard,0.92,24.32,27.8,-59.09,1,2.01
1329,Christian,Forslind,celcius,SWE,Standard,0.91,24.73,28.3,-60.16,1,2.0
1330,David,Thibel,triggerman,SWE,Standard,0.91,24.67,28.23,-60.01,1,2.0
1331,Sebastian,Ahnell,,SWE,Standard,0.91,24.24,27.72,-58.91,2,2.0
1332,Gunnar,Kerttu,,SWE,Standard,0.91,23.88,27.29,-58.0,2,1.99
1333,Jamal,Bild,jamal,SWE,Standard,0.9,23.84,27.25,-57.91,2,1.98
1334,Mikael,Floberg,mickeys,SWE,Standard,0.9,24.48,28.02,-59.56,2,1.98
1335,Henric,Johnsson,,SWE,Standard,0.9,23.92,27.35,-58.14,2,1.96
1336,Alexander,Pedersen,,SWE,Standard,0.9,25.0,28.65,-60.93,1,1.96
1337,Andreas,Jirenius,,SWE,Standard,0.89,24.47,28.01,-59.57,1,1.96
1338,Tobias,Gustavsson,gustavsson,SWE,Standard,0.89,25.24,28.92,-61.54,1,1.95
1339,David,Jan Erik,,SWE,Standard,0.89,23.16,26.46,-56.22,2,1.94
1340,Desiree,Madsen,,SWE,Standard,0.89,24.77,28.38,-60.37,1,1.94
1341,Andreas,Sandberg,,SWE,Standard,0.88,22.75,25.98,-55.19,2,1.93
1342,Christopher,Oltnäs,varangian,SWE,Standard,0.88,24.76,28.37,-60.37,2,1.92
1343,Joakim,Karlsson,jocke,SWE,Standard,0.88,25.08,28.76,-61.21,1,1.92
1344,Fredrik,Söderlund,matusalem,SWE,Standard,0.87,24.64,28.24,-60.08,1,1.91
1345,Dennis,Teir,dete,SWE,Standard,0.87,24.68,28.29,-60.2,2,1.91
1346,Karl,Andersson,,SWE,Standard,0.87,25.26,28.99,-61.69,1,1.91
1347,Johan,Sämfors,,SWE,Standard,0.87,24.84,28.49,-60.61,2,1.91
1348,Oscar,Holstrup,ohp,SWE,Standard,0.87,23.92,27.4,-58.27,2,1.9
1349,Erik,Jonsson,nobsen,SWE,Standard,0.86,24.46,28.05,-59.68,1,1.88
1350,Anders,Granhagen,angr,SWE,Standard,0.86,25.0,28.69,-61.06,1,1.88
1351,Nicklas,Andersson,nicklasp7skif,SWE,Standard,0.85,23.68,27.12,-57.68,2,1.86
1352,Anders,Limer,,SWE,Standard,0.85,24.49,28.09,-59.79,1,1.86
1353,Sasa,Petrovic,petrovic,SWE,Standard,0.84,24.07,27.6,-58.74,1,1.84
1354,L,Osterberg,lost,SWE,Standard,0.83,25.6,29.43,-62.7,1,1.82
1355,Björn,Gunnarsson,,SWE,Standard,0.82,24.71,28.38,-60.42,2,1.81
1356,Maria,Revling,mhr,SWE,Standard,0.82,24.86,28.56,-60.83,1,1.8
1357,Linus,Swälas,,SWE,Standard,0.82,24.8,28.49,-60.68,1,1.79
1358,Camille,Obeid,translator1,SWE,Standard,0.82,24.58,28.23,-60.11,2,1.79
1359,Johan,Dahlgren,foxman,SWE,Standard,0.82,24.3,27.9,-59.41,1,1.79
1360,Torbjörn,Gebrat,elperegrino,SWE,Standard,0.82,24.95,28.68,-61.08,2,1.79
1361,Sara,Johansson,pyroananas,SWE,Standard,0.82,24.76,28.45,-60.58,1,1.79
1362,Jon,Sunnerheim,,SWE,Standard,0.82,24.76,28.45,-60.58,1,1.79
1363,Martin,Söderqvist,,SWE,Standard,0.81,24.39,28.01,-59.64,1,1.78
1364,Håkan,Martin,,SWE,Standard,0.81,24.81,28.52,-60.76,1,1.77
1365,Pontus,Johansson,,SWE,Standard,0.81,21.01,24.01,-51.01,6,1.77
1366,Henrik,Nelson,henk69,SWE,Standard,0.81,22.29,25.52,-54.28,4,1.77
1367,Levan,Tsikurishvili,cikura,SWE,Standard,0.8,25.03,28.79,-61.33,1,1.75
1368,Marwan,Hana Ashmoni,,SWE,Standard,0.79,24.51,28.17,-60.01,1,1.74
1369,Emil,Lidbom,,SWE,Standard,0.79,24.89,28.64,-61.02,1,1.73
1370,Dijon,Perera,,SWE,Standard,0.78,24.77,28.5,-60.73,1,1.71
1371,Philip,Knezevic,,SWE,Standard,0.78,22.38,25.67,-54.62,4,1.71
1372,Peter,Rydell,2orm,SWE,Standard,0.78,24.68,28.4,-60.53,2,1.7
1373,Tomas,Hallberg,,SWE,Standard,0.77,24.45,28.14,-59.97,1,1.69
1374,Kjell,Larsson,kmkjelle,SWE,Standard,0.77,25.37,29.23,-62.31,1,1.68
1375,Niclas,Franzén,,SWE,Standard,0.77,24.47,28.17,-60.02,1,1.68
1376,Fredrik,Asklund,,SWE,Standard,0.77,24.24,27.89,-59.44,1,1.68
1377,Johan,Ölmebäck,208,SWE,Standard,0.76,25.13,28.95,-61.72,1,1.67
1378,Sofie,Lundin,chexet,SWE,Standard,0.76,25.32,29.17,-62.21,1,1.67
1379,Pontus,Persson,poppowisch,SWE,Standard,0.76,25.22,29.07,-61.98,1,1.66
1380,Anton,F,endlessfancy,SWE,Standard,0.75,24.58,28.32,-60.37,1,1.64
1381,Fredrick,Zens,,SWE,Standard,0.75,24.97,28.79,-61.39,1,1.63
1382,Joakim,Bach,,SWE,Standard,0.75,24.33,28.02,-59.73,1,1.63
1383,Mathias,Engstrand,,SWE,Standard,0.75,25.28,29.15,-62.18,2,1.63
1384,Frederic,Lindahl,fredda,SWE,Standard,0.74,16.39,18.59,-39.38,15,1.63
1385,Adam,Wiberg-Engström,wibban,SWE,Standard,0.74,23.79,27.38,-58.36,1,1.63
1386,Sizar,Noori,,SWE,Standard,0.73,24.93,28.75,-61.31,1,1.61
1387,"John ""JJ""",Nilsson,jjnilsson,SWE,Standard,0.73,25.22,29.1,-62.08,1,1.59
1388,Erik,Norbäck,goat,SWE,Standard,0.73,24.98,28.82,-61.48,1,1.59
1389,martin,jarlenäs,,SWE,Standard,0.72,24.75,28.54,-60.88,3,1.58
1390,Cecilia,Eronen,ceer,SWE,Standard,0.72,24.19,27.88,-59.46,1,1.58
1391,Henrik,Springare,,SWE,Standard,0.72,22.75,26.17,-55.77,4,1.57
1392,Anders,Edström,,SWE,Standard,0.72,24.92,28.76,-61.36,1,1.57
1393,Niklas,Arabäck,nboy,SWE,Standard,0.72,25.17,29.05,-61.98,1,1.57
1394,Morgan,Holmkvist,,SWE,Standard,0.71,24.51,28.28,-60.34,1,1.56
1395,Daniel,Wigander Mattsson,,SWE,Standard,0.71,24.97,28.83,-61.51,1,1.55
1396,Jonas,Engström,north66,SWE,Standard,0.71,25.35,29.27,-62.48,1,1.55
1397,Johannes,Lantz,motorman,SWE,Standard,0.71,23.87,27.52,-58.69,2,1.55
1398,Samuel,Grennhag,,SWE,Standard,0.71,24.62,28.41,-60.63,1,1.54
1399,Daniel,Bergh,danberne,SWE,Standard,0.7,24.81,28.65,-61.12,1,1.54
1400,Patrik,Lundin,pake,SWE,Standard,0.7,24.05,27.74,-59.17,3,1.54
1401,Tommy,Krey,,SWE,Standard,0.7,23.93,27.61,-58.89,1,1.53
1402,Oscar,Larsson,,SWE,Standard,0.7,24.28,28.01,-59.76,1,1.53
1403,Anders,Wahlund,,SWE,Standard,0.7,24.89,28.75,-61.35,1,1.53
1404,Jörgen,Lindberg,,SWE,Standard,0.69,24.44,28.22,-60.22,1,1.52
1405,Andreas,Briland,bea,SWE,Standard,0.69,24.76,28.6,-61.05,1,1.51
1406,Victor,Lloyd,lloyd,SWE,Standard,0.68,24.72,28.57,-60.98,1,1.49
1407,Thobias,Sjöberg,,SWE,Standard,0.68,24.54,28.35,-60.5,4,1.48
1408,Joachim,"Pfeil,Jr.",,SWE,Standard,0.68,20.05,23.01,-49.0,7,1.48
1409,Martin,Dagnert,,SWE,Standard,0.68,24.36,28.14,-60.06,1,1.48
1410,Ann,Norlin,bbb,SWE,Standard,0.67,24.84,28.71,-61.31,1,1.47
1411,Henrik,Matérn,hachiman,SWE,Standard,0.67,24.41,28.21,-60.22,3,1.46
1412,Björn,Svensson,ursus,SWE,Standard,0.66,24.55,28.38,-60.6,1,1.45
1413,Juha,Kelahaara,beard,SWE,Standard,0.65,25.26,29.24,-62.46,1,1.42
1414,Niklas,Kindahl,niklas,SWE,Standard,0.65,25.08,29.03,-62.0,1,1.42
1415,Charlie,Dyrhede,challe,SWE,Standard,0.64,24.36,28.18,-60.19,1,1.41
1416,Jens,Syrén,,SWE,Standard,0.64,24.71,28.6,-61.08,1,1.4
1417,Robin,NotKnown,,SWE,Standard,0.64,24.71,28.6,-61.08,1,1.4
1418,Kim,Sundling,iskall,SWE,Standard,0.64,23.66,27.35,-58.4,2,1.39
1419,Klas,Ekegren,oaken,SWE,Standard,0.64,25.37,29.39,-62.79,1,1.39
1420,Simon,Sjöberg,,SWE,Standard,0.63,24.81,28.73,-61.38,1,1.38
1421,Mattias,Nilsson,hasaro,SWE,Standard,0.63,24.77,28.68,-61.27,3,1.37
1422,Stefan,Eliasson,segman,SWE,Standard,0.63,24.9,28.84,-61.62,1,1.37
1423,Henrik,Danielsson,,SWE,Standard,0.63,24.52,28.39,-60.66,1,1.37
1424,Jerry,Hill,,SWE,Standard,0.63,24.24,28.05,-59.92,1,1.37
1425,Johan,Skantz,skantz,SWE,Standard,0.63,25.09,29.07,-62.11,1,1.37
1426,Daniel,Müller,kalleanka,SWE,Standard,0.62,24.01,27.79,-59.36,2,1.37
1427,Robert,Antonsson,hobbe,SWE,Standard,0.62,25.44,29.49,-63.03,1,1.36
1428,Jonas,Svedberg,decoy,SWE,Standard,0.61,25.38,29.42,-62.89,2,1.35
1429,Jim,Dalberg,jimd,SWE,Standard,0.61,24.26,28.1,-60.04,1,1.34
1430,Ola,Larsson,armorer,SWE,Standard,0.61,24.22,28.05,-59.92,1,1.34
1431,Martin,Lagström,,SWE,Standard,0.61,24.45,28.33,-60.54,1,1.33
1432,Torbjörn,Andersson,,SWE,Standard,0.6,24.15,27.97,-59.77,1,1.32
1433,Johan,Karlsson,odal,SWE,Standard,0.6,24.31,28.17,-60.21,2,1.32
1434,Anders,Carlander,carlcan,SWE,Standard,0.6,24.35,28.23,-60.32,1,1.31
1435,Joh,Annes,motorman,SWE,Standard,0.6,25.66,29.78,-63.68,1,1.3
1436,Erik,B,drfoxduck,SWE,Standard,0.59,25.11,29.14,-62.31,1,1.28
1437,Alexander,Andersson,budda,SWE,Standard,0.59,25.08,29.1,-62.22,1,1.28
1438,R,Azad,azad,SWE,Standard,0.58,23.81,27.61,-59.01,1,1.26
1439,Mikael,MiGi,ljustern,SWE,Standard,0.58,24.16,28.02,-59.9,1,1.26
1440,Robert,Stake,rstake,SWE,Standard,0.57,24.86,28.86,-61.72,2,1.25
1441,Emil,Randau,,SWE,Standard,0.57,24.22,28.1,-60.08,1,1.25
1442,Christer,Nybom,rosinante,SWE,Standard,0.57,24.9,28.91,-61.84,3,1.25
1443,Claes,NotKnown,securitymanager,SWE,Standard,0.57,24.05,27.9,-59.65,2,1.24
1444,Ted,Åhlénius,ted,SWE,Standard,0.56,26.04,30.27,-64.76,2,1.24
1445,Thomas,Degerfeldt,,SWE,Standard,0.56,24.18,28.07,-60.02,1,1.23
1446,Andreas,Andmyr,,SWE,Standard,0.56,25.19,29.27,-62.61,1,1.22
1447,Patrik,,2fast4u,SWE,Standard,0.55,24.93,28.97,-61.97,1,1.21
1448,Thomas,Strömberg,,SWE,Standard,0.55,24.62,28.6,-61.19,1,1.2
1449,David,Mendes,kenshi,SWE,Standard,0.55,24.24,28.15,-60.21,1,1.19
1450,Tord,Marklund,tordmar,SWE,Standard,0.54,25.74,29.94,-64.08,1,1.19
1451,Christian,Östergren,,SWE,Standard,0.54,24.28,28.21,-60.35,1,1.17
1452,John,Lönngren,,SWE,Standard,0.53,24.07,27.97,-59.84,1,1.17
1453,Peo,Lunkarya,,SWE,Standard,0.53,24.03,27.92,-59.74,1,1.16
1454,Roger,Nilsson,rogernilsson,SWE,Standard,0.53,24.53,28.51,-61.01,1,1.16
1455,Rickard,Andersson,lite,SWE,Standard,0.53,24.69,28.71,-61.44,1,1.16
1456,Joakim,Magnusson,jah,SWE,Standard,0.52,25.22,29.34,-62.81,1,1.15
1457,Robin,Larsson,,SWE,Standard,0.52,25.22,29.34,-62.81,1,1.15
1458,Jonatan,Karreskog,,SWE,Standard,0.52,25.48,29.65,-63.49,1,1.14
1459,Per,Adolfsson,pera,SWE,Standard,0.51,24.83,28.9,-61.86,1,1.11
1460,Danny,Karlsson,danny,SWE,Standard,0.5,23.85,27.74,-59.37,2,1.1
1461,Mattias,Andersson,boom,SWE,Standard,0.49,24.95,29.06,-62.22,1,1.08
1462,Jakob,Alsfjell,jakob,SWE,Standard,0.49,25.03,29.16,-62.45,1,1.07
1463,Patrik,Wahren,,SWE,Standard,0.48,24.45,28.48,-60.99,1,1.06
1464,Johan,Werner,,SWE,Standard,0.48,25.0,29.13,-62.38,2,1.06
1465,Stefan,Lundbäck,,SWE,Standard,0.48,19.25,22.3,-47.65,6,1.05
1466,Tariq,M***,check75pk,SWE,Standard,0.48,24.33,28.34,-60.68,1,1.05
1467,Fadi,NotKnown,fadde,SWE,Standard,0.47,22.6,26.3,-56.3,3,1.03
1468,Mattias,Borgelin,cazorp,SWE,Standard,0.44,25.03,29.22,-62.61,1,0.97
1469,Veronica,Andersson,,SWE,Standard,0.42,24.94,29.13,-62.44,1,0.93
1470,Mr,Andersson,andersson,SWE,Standard,0.42,25.29,29.55,-63.36,1,0.93
1471,George Goce,Kacaniklievski,,SWE,Standard,0.42,23.95,27.96,-59.92,1,0.93
1472,Bo,Edin,clickmaster,SWE,Standard,0.42,24.59,28.72,-61.56,2,0.92
1473,Håkan,Wiren,,SWE,Standard,0.42,25.68,30.01,-64.36,2,0.91
1474,Peter,Lundgren,landsknecht,SWE,Standard,0.41,23.62,27.58,-59.12,2,0.89
1475,Ali,Salloum,doktorpang,SWE,Standard,0.41,24.93,29.14,-62.49,1,0.89
1476,Tomislav,Kuna,,SWE,Standard,0.4,23.65,27.63,-59.24,1,0.87
1477,Jörgen,Karlfors,xfive,SWE,Standard,0.39,25.29,29.58,-63.45,3,0.86
1478,Andreas,Lundgren,anlu,SWE,Standard,0.39,23.87,27.89,-59.81,1,0.86
1479,Pär,Lundgren,snurre,SWE,Standard,0.39,24.34,28.46,-61.04,1,0.85
1480,Johanna,Andersson,,SWE,Standard,0.39,24.77,28.97,-62.13,1,0.85
1481,Per,Bergfeldt,magnumperre,SWE,Standard,0.38,24.51,28.66,-61.48,2,0.84
1482,Andreas,Jönsson,andreasj,SWE,Standard,0.38,25.0,29.25,-62.75,1,0.84
1483,Per,Ottosson,,SWE,Standard,0.38,24.03,28.1,-60.27,1,0.83
1484,anders,zetterdahl,zta,SWE,Standard,0.37,24.74,28.95,-62.11,2,0.82
1485,Adrian,H,,SWE,Standard,0.37,24.9,29.15,-62.55,1,0.81
1486,Stian,Tvedt,,SWE,Standard,0.36,24.43,28.59,-61.35,1,0.8
1487,Ted,Kvarnström,themanwhitnoname,SWE,Standard,0.36,24.51,28.69,-61.57,1,0.79
1488,John,D-felt,mrprocedure,SWE,Standard,0.36,25.33,29.67,-63.69,1,0.79
1489,Martin,Augustsson,,SWE,Standard,0.36,23.91,27.99,-60.05,4,0.79
1490,Jens,Lundholm,,SWE,Standard,0.36,24.21,28.34,-60.82,1,0.78
1491,Björn,Blomstedt,dotz,SWE,Standard,0.35,24.36,28.53,-61.24,1,0.76
1492,Robbin,Häggmark,,SWE,Standard,0.33,24.21,28.36,-60.89,2,0.73
1493,Jörgen,Björk,jorgenbjork,SWE,Standard,0.33,26.94,31.61,-67.89,1,0.73
1494,Jyrki,Mourujärvi,,SWE,Standard,0.31,24.68,28.96,-62.19,1,0.68
1495,Bettina,Bild,,SWE,Standard,0.29,24.44,28.69,-61.63,1,0.64
1496,Kyösti,Swartz,swartz,SWE,Standard,0.29,24.15,28.35,-60.89,3,0.64
1497,Gustav,Klasson,greger,SWE,Standard,0.29,25.2,29.6,-63.61,1,0.63
1498,Christofer,Odén,,SWE,Standard,0.29,24.19,28.4,-61.02,3,0.63
1499,Lars,Kilen,smen,SWE,Standard,0.28,25.24,29.65,-63.72,1,0.62
1500,Krister,Donred,kribba,SWE,Standard,0.28,24.14,28.35,-60.91,3,0.62
1501,Fredrik,Laestadius,fl47,SWE,Standard,0.28,25.12,29.52,-63.44,1,0.61
1502,Henrik,Brygg,brygg,SWE,Standard,0.28,25.1,29.49,-63.38,2,0.61
1503,Joakim,Malm,,SWE,Standard,0.26,22.78,26.76,-57.49,2,0.57
1504,Hampus,Enstrom,onestream,SWE,Standard,0.25,24.64,28.98,-62.29,1,0.56
1505,Olof,Axelsson,libritor,SWE,Standard,0.25,24.79,29.16,-62.68,1,0.54
1506,Fredrik,Andersson,krueger,SWE,Standard,0.24,24.13,28.38,-61.01,2,0.53
1507,Michael,Roos,mike2alfa,SWE,Standard,0.24,25.05,29.48,-63.39,1,0.53
1508,Dick,Larsson,,SWE,Standard,0.24,23.74,27.92,-60.02,1,0.52
1509,Mikael,Rydberg,badpojken,SWE,Standard,0.24,21.42,25.17,-54.09,6,0.52
1510,Emil,Westgård,,SWE,Standard,0.23,24.9,29.31,-63.02,1,0.5
1511,Conny,Valkebäck,ceve,SWE,Standard,0.23,24.63,28.99,-62.34,1,0.5
1512,Anthonie,Rethmeier,,SWE,Standard,0.23,24.71,29.1,-62.57,1,0.5
1513,D,J,,SWE,Standard,0.22,25.49,30.03,-64.6,1,0.47
1514,Pär,Jernberg Carlsson,,SWE,Standard,0.21,23.97,28.23,-60.72,1,0.46
1515,Patrik,Winell,winell,SWE,Standard,0.21,25.69,30.28,-65.14,1,0.45
1516,Martin,Iversen,,SWE,Standard,0.2,24.51,28.88,-62.13,1,0.45
1517,Erik,Hultgren,plissken,SWE,Standard,0.2,24.46,28.82,-62.0,2,0.45
