division_rank,first_name,last_name,alias,region,division,conservative_rating,mu,sigma,ordinal,matches_played,percentage_of_best
946,Andreas,Mångs,drokk,SWE,Production,6.62,23.65,20.23,-37.03,7,11.21
947,Marco,Endler,,SWE,Production,6.62,25.51,22.44,-41.81,5,11.21
948,Axel,Löfgren,axel,SWE,Production,6.61,24.97,21.81,-40.46,5,11.2
949,Jens,Wilhelmsson,illsley,SWE,Production,6.6,24.23,20.95,-38.61,10,11.18
950,Mikael,Lahtela,,SWE,Production,6.6,23.19,19.71,-35.95,15,11.17
951,William,Wirtberg,wilzor,SWE,Production,6.59,24.51,21.29,-39.35,4,11.16
952,Ella,Olsson,ella,SWE,Production,6.59,23.16,19.69,-35.9,9,11.16
953,Ingrid,Schmidt,,SWE,Production,6.58,23.93,20.61,-37.9,9,11.14
954,Christian,Backman,,SWE,Production,6.58,23.04,19.56,-35.64,7,11.14
955,Adam,Larsson,,SWE,Production,6.57,23.86,20.54,-37.76,7,11.13
956,Tomi,Lazar,tomlaz01,SWE,Production,6.57,24.54,21.36,-39.53,7,11.12
957,Fredrik,Arenstig,,SWE,Production,6.56,24.04,20.78,-38.29,7,11.1
958,Marcus,Jonsberg,macke,SWE,Production,6.55,22.95,19.48,-35.51,8,11.09
959,Johanna,Holmfridsson,johanna,SWE,Production,6.55,20.48,16.56,-29.19,17,11.08
960,Rickard,Pehrs,,SWE,Production,6.54,24.56,21.41,-39.67,7,11.08
961,André,Guve,,SWE,Production,6.53,25.19,22.17,-41.31,6,11.06
962,Daniel,Castillo,,SWE,Production,6.52,23.79,20.52,-37.76,8,11.04
963,Daniel,Söderlund,danne,SWE,Production,6.52,24.77,21.68,-40.28,7,11.04
964,Mikael,Wallander,,SWE,Production,6.52,23.33,19.97,-36.58,9,11.04
965,Andrej,Timofejeff,,SWE,Production,6.52,24.45,21.3,-39.46,8,11.04
966,Roy,Gharibnavaz,7005,SWE,Production,6.52,23.81,20.55,-37.84,7,11.03
967,Erik,Öhlin,,SWE,Production,6.5,23.99,20.78,-38.35,10,11.01
968,Tommy,Lénberg,,SWE,Production,6.49,23.75,20.52,-37.8,9,10.98
969,Fredrik,Pålsson,,SWE,Production,6.46,24.29,21.18,-39.25,6,10.94
970,Thomas,A,,SWE,Production,6.45,23.41,20.16,-37.06,8,10.92
971,Sebastian,Carlsson,vonbatti,SWE,Production,6.44,24.09,20.97,-38.83,11,10.9
972,Leif,Dahlberg,boyen,SWE,Production,6.44,22.94,19.6,-35.87,10,10.9
973,Magnus,Juntti,mju72,SWE,Production,6.44,24.03,20.9,-38.68,9,10.9
974,Kalle,Piiskop,,SWE,Production,6.43,23.23,19.96,-36.66,8,10.88
975,Jimmy,Görlin,,SWE,Production,6.42,24.36,21.31,-39.56,7,10.88
976,Manne,Sjöberg,,SWE,Production,6.42,22.01,18.52,-33.55,10,10.87
977,Kenny,Karlsson,,SWE,Production,6.42,23.81,20.67,-38.2,7,10.86
978,Richard,Walls,richardwsthlm,SWE,Production,6.41,24.48,21.47,-39.93,6,10.86
979,Johan,Bågfeldt,,SWE,Production,6.41,23.75,20.59,-38.04,6,10.86
980,Jesper,Malmberg,jesper,SWE,Production,6.4,24.41,21.4,-39.78,5,10.84
981,Oscar,Holstrup,ohp,SWE,Production,6.4,24.8,21.86,-40.8,6,10.83
982,Oscar,Helgesson,,SWE,Production,6.38,24.28,21.27,-39.52,6,10.8
983,Jonathan,Selander,,SWE,Production,6.36,25.07,22.22,-41.6,5,10.77
984,Janne,Almkvist,jannea,SWE,Production,6.36,23.4,20.25,-37.36,8,10.76
985,Hugo,Johansson,,SWE,Production,6.34,24.03,21.02,-39.03,6,10.73
986,Tobias,Gustavsson,,SWE,Production,6.33,24.53,21.62,-40.33,6,10.72
987,Miroslav,Matkovic,,SWE,Production,6.32,24.29,21.35,-39.77,8,10.7
988,Hans,Holm,,SWE,Production,6.32,24.18,21.23,-39.5,6,10.7
989,Jim,Brännlund,snoddas,SWE,Production,6.31,24.67,21.81,-40.76,6,10.69
990,Bengt,Hamann,hamann,SWE,Production,6.31,24.5,21.61,-40.34,5,10.68
991,Jerry,Lundgren,,SWE,Production,6.3,23.77,20.76,-38.51,7,10.66
992,Rickard,Jonsson,ricken,SWE,Production,6.29,24.09,21.15,-39.36,5,10.65
993,Johan,Åkerblom,,SWE,Production,6.29,23.7,20.69,-38.37,7,10.64
994,Ava,,,SWE,Production,6.28,23.92,20.96,-38.96,7,10.64
995,Oscar,Holmvik,,SWE,Production,6.28,22.42,19.18,-35.11,8,10.63
996,Marcus,Molin,,SWE,Production,6.27,24.35,21.48,-40.08,13,10.62
997,Mikael,Palmgren,mrp,SWE,Production,6.27,24.12,21.21,-39.51,7,10.61
998,David,Levin,,SWE,Production,6.27,25.32,22.64,-42.6,5,10.61
999,Thomas,Nordlund,,SWE,Production,6.27,24.29,21.42,-39.97,11,10.61
1000,Nicklas,Andersson,najco,SWE,Production,6.26,17.55,13.41,-22.69,21,10.6
1001,Christian,Bergvall,kemosabe,SWE,Production,6.24,24.66,21.88,-40.99,7,10.56
1002,Mats,Borgström,,SWE,Production,6.24,19.94,16.29,-28.92,15,10.56
1003,Susanne,Stålarm,stalis,SWE,Production,6.22,22.58,19.44,-35.74,10,10.53
1004,Peter,Olausson,,SWE,Production,6.22,22.64,19.51,-35.9,7,10.53
1005,Izabell,Pilsten,,SWE,Production,6.22,24.51,21.74,-40.7,4,10.52
1006,Johan,S,,SWE,Production,6.21,25.06,22.4,-42.14,5,10.51
1007,Leif,Harding,,SWE,Production,6.2,23.87,20.99,-39.1,13,10.5
1008,Christian,Forslind,celcius,SWE,Production,6.19,24.91,22.24,-41.8,6,10.49
1009,Peter,Sandberg,,SWE,Production,6.18,20.66,17.2,-30.95,15,10.47
1010,Sebastian,Nilsson,,SWE,Production,6.18,26.35,23.97,-45.55,8,10.46
1011,Kristian,Svensson,godislamm,SWE,Production,6.18,22.47,19.36,-35.6,9,10.46
1012,Patrik,Broman,,SWE,Production,6.18,24.76,22.08,-41.48,5,10.46
1013,Jonas,Bengtsson,hera1977,SWE,Production,6.17,22.94,19.92,-36.82,7,10.45
1014,Anders,Alfredéen,,SWE,Production,6.17,24.18,21.39,-40.01,6,10.45
1015,Ian,Netz,,SWE,Production,6.17,23.32,20.38,-37.83,8,10.44
1016,Göran,Palm,,SWE,Production,6.16,23.74,20.89,-38.92,6,10.44
1017,Sebastian,Waernulf,,SWE,Production,6.16,24.66,21.98,-41.27,6,10.44
1018,Petri,Kljutschnik,,SWE,Production,6.16,20.63,17.19,-30.95,17,10.43
1019,Alexander,Fryklund,,SWE,Production,6.15,23.69,20.84,-38.84,6,10.41
1020,Dan,Söderström,,SWE,Production,6.14,22.83,19.82,-36.65,9,10.4
1021,Anders,Bäckman,andersb,SWE,Production,6.14,22.32,19.23,-35.36,12,10.39
1022,Björn,Ågren,,SWE,Production,6.13,19.41,15.77,-27.91,13,10.38
1023,Jörgen,Boström,,SWE,Production,6.11,24.4,21.73,-40.79,5,10.35
1024,Johan,Lindgren,joli,SWE,Production,6.11,23.76,20.97,-39.14,6,10.35
1025,Ulf,Green,,SWE,Production,6.11,24.92,22.35,-42.13,5,10.35
1026,Nicklas,Jakobsson,mrjakobsson,SWE,Production,6.11,24.1,21.38,-40.03,6,10.34
1027,Max,Gidhagen,,SWE,Production,6.09,25.19,22.69,-42.87,7,10.32
1028,Christopher,Vonasek,,SWE,Production,6.09,24.34,21.69,-40.72,5,10.31
1029,Marko,Petronijevic,pucilo,SWE,Production,6.08,24.22,21.55,-40.43,6,10.3
1030,Tony,Brandé,,SWE,Production,6.08,24.42,21.78,-40.93,6,10.3
1031,Victoria,Nilsson,,SWE,Production,6.08,25.12,22.63,-42.76,6,10.29
1032,Tomas,Hellström,,SWE,Production,6.06,24.02,21.34,-39.99,9,10.26
1033,Niklas,Jernström,,SWE,Production,6.05,24.18,21.54,-40.44,9,10.25
1034,Jonas,Eronen,joero,SWE,Production,6.05,24.06,21.4,-40.14,7,10.24
1035,Victor,Eriksson,victor,SWE,Production,6.04,26.44,24.24,-46.27,2,10.23
1036,Johan,Jönsson,johjon01,SWE,Production,6.04,23.61,20.88,-39.03,6,10.22
1037,Jyrki,Mourujärvi,,SWE,Production,6.02,24.65,22.13,-41.74,5,10.2
1038,Johanna,Nordvall,johannathebanana,SWE,Production,6.02,23.14,20.34,-37.89,9,10.2
1039,Jeppe,Carlsson,jeppec,SWE,Production,6.02,24.83,22.35,-42.23,4,10.19
1040,Patrik,Dalsjö,ardbeg,SWE,Production,6.02,24.73,22.23,-41.96,5,10.19
1041,Kenneth,NotKnown,,SWE,Production,6.01,22.62,19.74,-36.58,9,10.18
1042,David,Alfredsson,,SWE,Production,6.01,23.86,21.21,-39.77,5,10.18
1043,Noa,Hummelgård,hummla,SWE,Production,6.0,22.36,19.43,-35.94,8,10.16
1044,Magnus,von Brömsen,brake,SWE,Production,6.0,24.44,21.9,-41.28,7,10.16
1045,Stefan,Wallberg,,SWE,Production,6.0,24.02,21.41,-40.21,6,10.15
1046,Stefan,O,,SWE,Production,6.0,24.35,21.81,-41.08,5,10.15
1047,Sergej,Mulabdic,,SWE,Production,5.99,28.52,26.77,-51.79,2,10.14
1048,Johannes,Erngren,monkey,SWE,Production,5.99,24.32,21.79,-41.04,7,10.13
1049,Ronny,Lundin,,SWE,Production,5.98,24.45,21.94,-41.38,7,10.13
1050,Felix,Pütter,,SWE,Production,5.98,25.24,22.87,-43.39,4,10.13
1051,Odd,Olsson,,SWE,Production,5.98,24.25,21.7,-40.86,6,10.13
1052,Andreas,Öhlén,,SWE,Production,5.98,23.99,21.4,-40.22,5,10.12
1053,Johan,Fröberg,,SWE,Production,5.97,24.34,21.83,-41.15,6,10.11
1054,Anthonie,Rethmeier,,SWE,Production,5.97,24.01,21.43,-40.29,7,10.11
1055,Fredrik,Ericsson,,SWE,Production,5.96,24.48,22.0,-41.53,6,10.09
1056,Patrik,Esberg,,SWE,Production,5.96,25.68,23.43,-44.61,4,10.09
1057,Per,Celander,,SWE,Production,5.96,18.07,14.39,-25.1,23,10.09
1058,Robin,Löfdahl,,SWE,Production,5.95,24.64,22.22,-42.0,5,10.07
1059,Dino,Wildt,dino,SWE,Production,5.94,25.36,23.08,-43.87,4,10.06
1060,Nicolas,Hammarström,hammer1,SWE,Production,5.94,23.62,21.01,-39.42,5,10.05
1061,Kristian,Gustafsson,,SWE,Production,5.92,25.49,23.26,-44.27,4,10.02
1062,fre,.,frekjem,SWE,Production,5.92,24.13,21.64,-40.79,6,10.02
1063,Lars,Mattsson,,SWE,Production,5.91,19.21,15.8,-28.18,16,10.01
1064,Marja,Näsman,majsanblaise,SWE,Production,5.91,23.71,21.15,-39.74,8,10.01
1065,Tobias,Degerfeldt,,SWE,Production,5.91,23.78,21.23,-39.91,7,10.01
1066,Johannes,Holmberg,johoswe,SWE,Production,5.91,22.54,19.75,-36.72,7,10.01
1067,Rickard,Häggström,snyggrickard,SWE,Production,5.91,23.62,21.05,-39.52,7,10.0
1068,Gunnar,Sundström,,SWE,Production,5.9,24.04,21.55,-40.61,8,9.99
1069,Jesper,NotKnown,,SWE,Production,5.9,24.3,21.87,-41.3,6,9.98
1070,Karsten,Tvarnö,highnoon,SWE,Production,5.9,20.36,17.18,-31.19,12,9.98
1071,Viktor,Björk,,SWE,Production,5.89,23.58,21.02,-39.49,5,9.97
1072,Marie,S.W.,supermom,SWE,Production,5.88,21.45,18.49,-34.03,8,9.96
1073,Fredrik,Rosenqvist,,SWE,Production,5.87,23.14,20.51,-38.41,14,9.94
1074,Jan Oskar,Granath,,SWE,Production,5.87,24.14,21.71,-40.98,6,9.94
1075,Ricard,Jakobsson,changjaj,SWE,Production,5.85,21.42,18.5,-34.09,12,9.91
1076,William,Sandström,,SWE,Production,5.84,24.22,21.83,-41.27,7,9.89
1077,Carl-Fredrik,Klåvus,,SWE,Production,5.84,24.81,22.53,-42.79,5,9.89
1078,Conny,Lindin,,SWE,Production,5.84,22.79,20.14,-37.63,10,9.89
1079,Mattias,Norling,mattnor,SWE,Production,5.84,23.62,21.13,-39.77,6,9.88
1080,Jo Eken,Torp,,SWE,Production,5.83,24.85,22.59,-42.92,7,9.88
1081,Albin,Hedman,,SWE,Production,5.83,24.62,22.32,-42.35,6,9.88
1082,Martin,Jinnestrand,,SWE,Production,5.83,24.35,22.0,-41.66,6,9.87
1083,Oskar,Persson,,SWE,Production,5.81,25.2,23.04,-43.91,5,9.84
1084,Erik,Johansson-Vahlquist,,SWE,Production,5.8,24.12,21.77,-41.19,6,9.82
1085,Bank,C,sunda,SWE,Production,5.8,23.06,20.51,-38.46,7,9.81
1086,Richard,Johansson,bork86,SWE,Production,5.79,23.5,21.04,-39.62,7,9.81
1087,Mattias,Jonsson,,SWE,Production,5.79,24.93,22.74,-43.29,5,9.81
1088,Kristian,Nielsen,,SWE,Production,5.76,23.87,21.52,-40.69,5,9.75
1089,Henrik,Natzén,,SWE,Production,5.76,19.62,16.47,-29.79,14,9.75
1090,Peter,Rödseth,,SWE,Production,5.75,21.73,18.98,-35.22,11,9.74
1091,Erik,Ellebro,,SWE,Production,5.75,23.78,21.42,-40.48,6,9.73
1092,Cristian,Toma,,SWE,Production,5.75,23.37,20.94,-39.44,6,9.73
1093,Sebastian,Silverberg,,SWE,Production,5.72,25.71,23.75,-45.54,3,9.69
1094,Joel,Garaas,,SWE,Production,5.72,24.12,21.86,-41.45,6,9.69
1095,Andreas,Eievik,splix,SWE,Production,5.71,20.29,17.32,-31.68,12,9.67
1096,Cristopher,Hermansson,,SWE,Production,5.71,23.44,21.06,-39.74,5,9.67
1097,Andreas,Frank,frank,SWE,Production,5.71,23.22,20.8,-39.19,7,9.67
1098,Pontus,Bergsten,paz,SWE,Production,5.71,24.56,22.39,-42.63,6,9.66
1099,Andreas,Jönsson,andreasj,SWE,Production,5.71,24.0,21.74,-41.21,6,9.66
1100,Magnus,Nilsson,,SWE,Production,5.69,22.88,20.42,-38.39,8,9.64
1101,Elias,Lindén,,SWE,Production,5.69,24.45,22.29,-42.43,6,9.63
1102,Oskar,Kowallek,,SWE,Production,5.68,24.35,22.18,-42.19,6,9.62
1103,Anders,Ingvarsson,,SWE,Production,5.68,24.24,22.06,-41.93,6,9.61
1104,Nicklas,Burman,,SWE,Production,5.68,23.72,21.44,-40.6,8,9.61
1105,Jacob,Lindquist,,SWE,Production,5.67,24.86,22.8,-43.55,5,9.6
1106,Johan,Ahlbeck,,SWE,Production,5.67,25.42,23.47,-44.99,5,9.6
1107,Tomas,Edlund,,SWE,Production,5.67,28.07,26.61,-51.77,3,9.6
1108,Andreas,Holst,mcknight,SWE,Production,5.67,23.84,21.6,-40.96,6,9.59
1109,Toni,Celan,tonic,SWE,Production,5.67,24.15,21.96,-41.74,6,9.59
1110,Stefan,Bengtsson,stiffe,SWE,Production,5.66,24.89,22.85,-43.66,4,9.58
1111,Larseric,Elestig,nobody,SWE,Production,5.66,24.85,22.81,-43.57,5,9.58
1112,Mats,Parhammar,mapa,SWE,Production,5.65,24.92,22.89,-43.75,4,9.57
1113,Misel,Ivic,missla,SWE,Production,5.64,25.32,23.38,-44.82,5,9.55
1114,Magnus,Engelbrektsson,tripa,SWE,Production,5.64,23.75,21.52,-40.81,6,9.55
1115,Peter,Rask,,SWE,Production,5.64,24.34,22.22,-42.33,6,9.55
1116,Jens,Dahlin,,SWE,Production,5.62,24.48,22.41,-42.74,5,9.52
1117,Jörgen,Ömalm,sj1640,SWE,Production,5.62,22.96,20.61,-38.85,9,9.52
1118,Joakim,Ekman,coltjocke,SWE,Production,5.62,24.76,22.74,-43.46,9,9.51
1119,Björn,Frandsen,,SWE,Production,5.6,23.27,21.0,-39.72,6,9.49
1120,Jens,M,sweboss73,SWE,Production,5.6,24.26,22.17,-42.25,6,9.48
1121,Christoffer,Mattsson,mattsson,SWE,Production,5.59,24.78,22.8,-43.63,5,9.47
1122,Sanna,Olsson,,SWE,Production,5.56,22.0,19.54,-36.62,9,9.41
1123,Patrik,Ongaro,,SWE,Production,5.56,24.59,22.62,-43.26,6,9.41
1124,Isak,,isak,SWE,Production,5.56,25.38,23.56,-45.3,3,9.41
1125,Mikael,Persson,,SWE,Production,5.55,21.25,18.66,-34.73,10,9.39
1126,Christan,L,krille,SWE,Production,5.55,27.69,26.32,-51.25,2,9.39
1127,Kristian,Jansson,,SWE,Production,5.54,21.35,18.79,-35.01,13,9.38
1128,Alexander,Nygård,,SWE,Production,5.54,24.99,23.12,-44.36,4,9.37
1129,Paul,White,,SWE,Production,5.54,23.75,21.64,-41.17,6,9.37
1130,Jari,Devad,jade,SWE,Production,5.53,24.36,22.38,-42.78,6,9.36
1131,Robin,Rikardsson,,SWE,Production,5.53,24.36,22.38,-42.78,5,9.36
1132,Pär,Marklund,piteper,SWE,Production,5.51,23.69,21.6,-41.11,7,9.33
1133,Martin,Sman,,SWE,Production,5.51,24.4,22.45,-42.95,4,9.33
1134,Hannes,L,,SWE,Production,5.51,23.73,21.66,-41.23,5,9.32
1135,Christian,Lingvall,snake,SWE,Production,5.5,25.25,23.46,-45.13,6,9.32
1136,Mikko,Seppälä,,SWE,Production,5.5,22.36,20.03,-37.74,8,9.31
1137,Stefan,Linnerhag,,SWE,Production,5.5,25.29,23.51,-45.25,4,9.31
1138,Per,Wikström,dalkarl,SWE,Production,5.49,24.3,22.35,-42.76,5,9.29
1139,Björn,Pöpke,,SWE,Production,5.48,23.61,21.54,-41.0,6,9.28
1140,Linus,H,linush,SWE,Production,5.48,24.21,22.26,-42.56,4,9.28
1141,Johan,Blomquist,,SWE,Production,5.48,23.81,21.78,-41.53,5,9.28
1142,Marie,,,SWE,Production,5.47,23.43,21.33,-40.57,7,9.26
1143,Patrik,Andersson,pat,SWE,Production,5.46,20.77,18.19,-33.79,10,9.24
1144,Patrik,Thuritz,,SWE,Production,5.44,24.6,22.76,-43.68,9,9.22
1145,mattias,röijer,roijer,SWE,Production,5.44,22.72,20.53,-38.87,8,9.21
1146,Jonas,Andreen,,SWE,Production,5.43,23.96,22.02,-42.1,8,9.19
1147,Jonas,R,jre,SWE,Production,5.42,24.24,22.36,-42.83,5,9.18
1148,Patrik,Alenklint,,SWE,Production,5.42,24.69,22.9,-44.0,7,9.17
1149,Jens,Hasselholm,jzh,SWE,Production,5.42,23.94,22.01,-42.1,6,9.17
1150,Jennifer,Gustafsson,,SWE,Production,5.42,20.44,17.85,-33.11,11,9.17
1151,Von,Batti,vonbatti,SWE,Production,5.41,25.26,23.58,-45.49,3,9.16
1152,Karin,Olausson,,SWE,Production,5.4,22.35,20.14,-38.07,9,9.14
1153,Robert,Eriksson,,SWE,Production,5.4,24.26,22.41,-42.98,6,9.14
1154,Dennis,Gärling,dete,SWE,Production,5.39,24.59,22.82,-43.86,5,9.13
1155,Micky,Andersson,,SWE,Production,5.38,24.28,22.45,-43.07,4,9.12
1156,Karl-Johan,Törngren,,SWE,Production,5.38,23.37,21.38,-40.76,5,9.11
1157,Jonas,Qvarfordt,gosta,SWE,Production,5.38,24.89,23.19,-44.66,4,9.11
1158,Claes,N,kalops,SWE,Production,5.38,24.28,22.46,-43.1,5,9.11
1159,Daniel,Nyman,,SWE,Production,5.36,23.8,21.91,-41.93,6,9.08
1160,Henrik,Hansen,kallekula,SWE,Production,5.36,22.2,20.01,-37.82,8,9.07
1161,William,Olofsson,,SWE,Production,5.36,25.17,23.54,-45.45,4,9.07
1162,Joakim,Nilsson,,SWE,Production,5.36,23.35,21.38,-40.79,6,9.07
1163,Patric,Broddheimer,,SWE,Production,5.34,22.82,20.77,-39.48,9,9.05
1164,Lars,Carlstedt,lcipsc,SWE,Production,5.34,24.29,22.52,-43.26,5,9.04
1165,Jack,af Janérs,ripper,SWE,Production,5.33,24.92,23.29,-44.93,4,9.02
1166,Merima,Åström,,SWE,Production,5.32,25.18,23.59,-45.6,4,9.01
1167,Olle,Regardt,grasshopper,SWE,Production,5.32,24.99,23.37,-45.12,7,9.0
1168,Lars,Jönsson,znake,SWE,Production,5.32,23.5,21.61,-41.32,10,9.0
1169,Sebastian,Rantakare,,SWE,Production,5.3,23.64,21.79,-41.72,5,8.98
1170,Lars-Göran,Dehlin,larsa,SWE,Production,5.3,23.81,22.0,-42.18,5,8.97
1171,Reidar,Solem,,SWE,Production,5.29,23.28,21.38,-40.85,7,8.96
1172,Hadar,Spuhr,,SWE,Production,5.29,22.82,20.83,-39.67,6,8.96
1173,Martin,Carlsson,,SWE,Production,5.29,23.85,22.06,-42.33,7,8.95
1174,Peter,Norrthon,,SWE,Production,5.28,19.84,17.3,-32.06,9,8.95
1175,Magnus,Fogel,,SWE,Production,5.27,23.7,21.9,-42.01,6,8.92
1176,Johan,Nilsson,,SWE,Production,5.27,23.36,21.5,-41.13,5,8.92
1177,Micke,Malmen,,SWE,Production,5.27,24.02,22.29,-42.84,6,8.91
1178,Aleksander,Trawicki,,SWE,Production,5.26,22.41,20.39,-38.74,8,8.9
1179,Nicholas,Aujalay,erdoc,SWE,Production,5.25,25.42,23.96,-46.47,4,8.89
1180,Gustav,Dahlin,,SWE,Production,5.25,25.49,24.05,-46.65,3,8.89
1181,Lars,Löfven,fleshrebel,SWE,Production,5.25,23.63,21.84,-41.9,8,8.89
1182,Robert,Jonsson,,SWE,Production,5.24,23.98,22.27,-42.81,4,8.88
1183,Dan,Hedberg,,SWE,Production,5.24,25.06,23.56,-45.6,5,8.87
1184,Peter,von Zeipel,,SWE,Production,5.24,23.15,21.29,-40.71,8,8.86
1185,Daniel,Olsson,danielolsson,SWE,Production,5.23,23.46,21.67,-41.54,9,8.85
1186,Enver,Selimaj,flaka,SWE,Production,5.22,23.2,21.36,-40.88,8,8.84
1187,Patrik,Christensen,puttec,SWE,Production,5.21,22.34,20.35,-38.71,9,8.82
1188,Kristoffer,Eiserman,,SWE,Production,5.21,25.15,23.69,-45.92,3,8.82
1189,Daniel,Lindkvist,,SWE,Production,5.2,24.35,22.75,-43.91,5,8.81
1190,Nicklas,Eriksen,,SWE,Production,5.2,22.81,20.93,-39.98,10,8.8
1191,Jari,Viitala,,SWE,Production,5.19,24.77,23.26,-45.01,5,8.79
1192,Staffan,Ottosson,,SWE,Production,5.19,24.66,23.13,-44.74,5,8.79
1193,Martin,Fredriksson,ltmp,SWE,Production,5.19,19.45,16.95,-31.39,10,8.78
1194,Stefan,Thylander,,SWE,Production,5.19,24.27,22.67,-43.75,5,8.78
1195,Christian,Nordenström,,SWE,Production,5.19,25.49,24.13,-46.89,4,8.78
1196,Fredrik,Klys,,SWE,Production,5.18,24.31,22.73,-43.89,9,8.77
1197,Jonas,Malmström,,SWE,Production,5.16,26.02,24.78,-48.33,3,8.74
1198,Jon,Nordquist,jonnor85,SWE,Production,5.15,24.06,22.48,-43.36,5,8.72
1199,Johan,Lindman Skommar,,SWE,Production,5.15,23.7,22.04,-42.43,6,8.71
1200,Jesper,Tideman,jespertideman,SWE,Production,5.15,23.52,21.83,-41.98,5,8.71
1201,Johan,Malmberg,,SWE,Production,5.15,21.8,19.79,-37.57,9,8.71
1202,Klas,Nilsson,,SWE,Production,5.15,23.87,22.25,-42.88,9,8.71
1203,Daniel,Utterström,,SWE,Production,5.13,23.77,22.15,-42.66,6,8.69
1204,Ann,N,bbb,SWE,Production,5.13,24.35,22.84,-44.17,4,8.68
1205,Martin,Svedjenäs,,SWE,Production,5.13,24.73,23.29,-45.14,4,8.68
1206,Christoffer,Edqvist,,SWE,Production,5.11,24.91,23.53,-45.67,6,8.66
1207,Alexander,N,,SWE,Production,5.11,24.58,23.13,-44.82,5,8.65
1208,Markus,Gelotte,,SWE,Production,5.11,23.01,21.27,-40.81,6,8.64
1209,Daniel,Ek,,SWE,Production,5.1,25.98,24.81,-48.45,3,8.64
1210,Christopher,Hellsberg,,SWE,Production,5.1,24.05,22.51,-43.49,5,8.63
1211,Joakim,Solnen,,SWE,Production,5.1,23.73,22.13,-42.68,4,8.63
1212,Daniel,Grahn,,SWE,Production,5.09,24.42,22.97,-44.48,6,8.62
1213,fredrik,.,frekjem,SWE,Production,5.08,24.17,22.68,-43.88,4,8.6
1214,Farouk Marc,Medina Ávila,marcsman,SWE,Production,5.08,23.81,22.26,-42.98,6,8.59
1215,Per,Nilsson,,SWE,Production,5.07,23.27,21.63,-41.61,7,8.58
1216,Mattias,Könönen,matkon,SWE,Production,5.07,22.68,20.93,-40.12,7,8.58
1217,Henrik,Grip,henkgriffin,SWE,Production,5.07,25.08,23.79,-46.27,5,8.58
1218,Magnus,Granqvist,kotte69,SWE,Production,5.06,24.25,22.8,-44.14,11,8.57
1219,Robin,Lampén,,SWE,Production,5.06,23.45,21.85,-42.09,6,8.57
1220,Daniel,Heinrici,,SWE,Production,5.06,22.87,21.16,-40.6,7,8.57
1221,Henrik,Hjelte,cetre,SWE,Production,5.05,24.27,22.84,-44.25,7,8.55
1222,Johannes,Scarborough,,SWE,Production,5.03,24.44,23.06,-44.74,3,8.52
1223,David,Lindquist,,SWE,Production,5.03,23.53,21.98,-42.41,6,8.52
1224,Henrik,Sekund,,SWE,Production,5.02,25.29,24.08,-46.94,5,8.51
1225,Kim,Brink,brink,SWE,Production,5.02,21.23,19.25,-36.52,13,8.51
1226,Mauri,Jofre,,SWE,Production,5.02,25.35,24.15,-47.1,4,8.5
1227,Erik,Gärdin,gerdin,SWE,Production,5.02,24.83,23.54,-45.8,5,8.5
1228,Emil,Holmfridsson,holmfrid,SWE,Production,5.01,25.07,23.83,-46.42,7,8.49
1229,Adii Erik,Tamimi,thecleaner,SWE,Production,5.01,24.05,22.62,-43.8,12,8.49
1230,Stephan,Ahlden,aldus,SWE,Production,5.0,23.09,21.49,-41.37,7,8.47
1231,Johan,Ericsson,,SWE,Production,5.0,24.12,22.72,-44.04,5,8.46
1232,Ted,Hjelm,,SWE,Production,4.99,24.58,23.28,-45.25,6,8.45
1233,Martin,Aronsson,aronsson,SWE,Production,4.99,25.13,23.93,-46.66,6,8.45
1234,Robin,Edlund,,SWE,Production,4.98,25.21,24.03,-46.88,8,8.44
1235,Marcus,Danielsson,,SWE,Production,4.98,23.93,22.51,-43.61,8,8.43
1236,Linus,Valquist,,SWE,Production,4.98,24.82,23.57,-45.9,5,8.43
1237,Stefan,Melin,skalman,SWE,Production,4.98,22.15,20.4,-39.06,6,8.43
1238,Kristoffer,Stenberg,,SWE,Production,4.97,24.23,22.88,-44.42,6,8.42
1239,Björn,Carlsson,,SWE,Production,4.97,24.98,23.78,-46.35,5,8.41
1240,Anders,S,seve,SWE,Production,4.96,24.38,23.06,-44.82,5,8.41
1241,Livaj,Delejon,,SWE,Production,4.96,25.08,23.91,-46.66,5,8.39
1242,Mattias,Nyström,shortcut,SWE,Production,4.95,23.07,21.52,-41.49,5,8.39
1243,Nicklas,Nordlund,,SWE,Production,4.95,22.88,21.31,-41.05,7,8.37
1244,Jonathan,Laurell,,SWE,Production,4.94,24.88,23.7,-46.2,3,8.37
1245,Jimmy,O,,SWE,Production,4.94,23.02,21.48,-41.42,5,8.37
1246,Mattias,Liljemark,,SWE,Production,4.94,24.36,23.08,-44.88,4,8.36
1247,Viktor,Samuelsson,viktor,SWE,Production,4.94,24.02,22.67,-43.99,5,8.36
1248,Carl,Tullberg,,SWE,Production,4.93,24.55,23.31,-45.37,4,8.35
1249,Daniel,Jansson,,SWE,Production,4.93,24.22,22.92,-44.53,6,8.35
1250,Håkan,NotKnown,westah,SWE,Production,4.92,22.87,21.32,-41.1,7,8.34
1251,Jimmy,Oldemar,,SWE,Production,4.92,24.55,23.32,-45.43,5,8.32
1252,Lina,Brande,,SWE,Production,4.92,23.7,22.32,-43.25,5,8.32
